i,time,loss,ce,kl,accuracy
87200,9521.910799264908,0.08024915307760239,0.05719588324427605,1.933951735496521,0.9735000133514404
87300,9532.906278848648,0.07733307778835297,0.05359145998954773,1.9916980266571045,0.9789999127388
87400,9543.65898323059,0.1012076735496521,0.07637346535921097,2.08335542678833,0.9805000424385071
87500,9554.7226293087,0.1414865106344223,0.11480472981929779,2.238349437713623,0.9722499847412109
87600,9565.486832857132,0.10397888720035553,0.07822750508785248,2.1602976322174072,0.9752500653266907
87700,9576.602304458618,0.08916938304901123,0.06463623046875,2.0580997467041016,0.9792500138282776
87800,9587.45137310028,0.08713717013597488,0.06378807127475739,1.9587688446044922,0.9770000576972961
87900,9598.433042526245,0.1837456226348877,0.15757480263710022,2.1954846382141113,0.969499945640564
88000,9609.217648029327,0.14733605086803436,0.11939887702465057,2.34366512298584,0.9655000567436218
88100,9620.504369974136,0.08808013796806335,0.0615793876349926,2.2231626510620117,0.9667499661445618
88200,9631.430453062057,0.08202517777681351,0.05811823531985283,2.0055670738220215,0.9760000705718994
88300,9642.567442178726,0.08795765042304993,0.06355836242437363,2.046869993209839,0.9805000424385071
88400,9653.474729537964,0.10923817753791809,0.08221805095672607,2.266733407974243,0.9767498970031738
88500,9664.55806517601,0.10358926653862,0.07601450383663177,2.3132622241973877,0.9772499799728394
88600,9675.464198112488,0.10998948663473129,0.08335228264331818,2.234609842300415,0.9684999585151672
88700,9686.427535295486,0.098939448595047,0.07384952902793884,2.104807138442993,0.9782500267028809
88800,9697.262508153915,0.08940534293651581,0.06547878682613373,2.0072121620178223,0.9802500009536743
88900,9708.208154678345,0.09782426059246063,0.07212680578231812,2.1557741165161133,0.9695000648498535
89000,9718.957691192627,0.11480017751455307,0.08895434439182281,2.1682214736938477,0.9750000238418579
89100,9729.965824365616,0.08144152164459229,0.05741028115153313,2.0159945487976074,0.9737499952316284
89200,9740.71027302742,0.11074291169643402,0.08626852929592133,2.0531697273254395,0.9785000085830688
89300,9751.58663725853,0.11546900123357773,0.08919970691204071,2.2037460803985596,0.9767500162124634
89400,9762.373243808746,0.09636929631233215,0.07157184928655624,2.0802717208862305,0.9702500104904175
89500,9773.369834423065,0.05309927091002464,0.029539814218878746,1.9764161109924316,0.9755000472068787
89600,9784.312626600266,0.11372829973697662,0.08603028953075409,2.323601722717285,0.9740000367164612
89700,9795.447456121445,0.07112963497638702,0.046372152864933014,2.0769193172454834,0.9750000238418579
89800,9806.24242591858,0.07456406950950623,0.049473170191049576,2.1048898696899414,0.9765000343322754
89900,9817.319286823273,0.1058272123336792,0.08095683157444,2.086390495300293,0.9714999198913574
90000,9828.196277618408,0.1038370430469513,0.0783863216638565,2.135075569152832,0.9772499799728394
90100,9839.229721784592,0.09350059926509857,0.06665659695863724,2.2519588470458984,0.9770000576972961
90200,9850.020899295807,0.09180021286010742,0.06537691503763199,2.216665267944336,0.9727500677108765
90300,9861.038964271545,0.09678494930267334,0.06966628134250641,2.2750003337860107,0.9785000681877136
90400,9871.83156323433,0.08882328867912292,0.06510237604379654,1.9899604320526123,0.9765000939369202
90500,9882.759773492813,0.07677401602268219,0.050945550203323364,2.166764736175537,0.971250057220459
90600,9893.599654912949,0.09999451041221619,0.074384905397892,2.148404359817505,0.9797499775886536
90700,9904.550013303757,0.14621669054031372,0.11922262609004974,2.2645466327667236,0.9730000495910645
90800,9915.356405258179,0.0973644033074379,0.0719241350889206,2.1341981887817383,0.9700000286102295
90900,9926.403387069702,0.09599629044532776,0.0706101655960083,2.1296560764312744,0.9817500114440918
91000,9937.225638151169,0.07552160322666168,0.05184436962008476,1.986296534538269,0.9772500395774841
91100,9948.2414124012,0.12252867221832275,0.09790490567684174,2.065701961517334,0.9749999046325684
91200,9959.011511087418,0.12519702315330505,0.10022203624248505,2.095165252685547,0.968250036239624
91300,9970.041414260864,0.12080376595258713,0.09445030987262726,2.210806369781494,0.9702500104904175
91400,9980.92713856697,0.10111963748931885,0.07621742784976959,2.0890603065490723,0.9755000472068787
91500,9992.003289461136,0.10478557646274567,0.08013800531625748,2.0676989555358887,0.9777499437332153
91600,10002.780989170074,0.10304205119609833,0.08025438338518143,1.9116699695587158,0.9764999151229858
91700,10013.803204536438,0.1084548681974411,0.08391601592302322,2.0585780143737793,0.9744999408721924
91800,10024.564306974411,0.11719726026058197,0.09208115190267563,2.107004165649414,0.9702500104904175
91900,10035.53055858612,0.10986225306987762,0.08425378799438477,2.148308753967285,0.9739999175071716
92000,10046.248717784882,0.07431023567914963,0.0489802286028862,2.124948501586914,0.9737499952316284
92100,10057.189135789871,0.09668707102537155,0.07396163046360016,1.9064500331878662,0.9729999303817749
92200,10067.941902637482,0.09845193475484848,0.07367575913667679,2.0784873962402344,0.9780000448226929
92300,10078.92227435112,0.08748193085193634,0.06330428272485733,2.0282764434814453,0.9684999585151672
92400,10089.625171899796,0.07564762234687805,0.05155399441719055,2.0212278366088867,0.9745000600814819
92500,10100.590023517609,0.08094298839569092,0.05669591575860977,2.0341005325317383,0.9774999022483826
92600,10111.375079393387,0.08571046590805054,0.06203843280673027,1.9858598709106445,0.9749999046325684
92700,10122.36634016037,0.0876043513417244,0.06473629176616669,1.91841459274292,0.9805000424385071
92800,10133.125399589539,0.13160422444343567,0.105593740940094,2.1820342540740967,0.9790000319480896
92900,10144.044666051865,0.11173723638057709,0.08267132192850113,2.4383559226989746,0.9750000238418579
93000,10154.856296777725,0.13433989882469177,0.1088293045759201,2.1400985717773438,0.9780000448226929
93100,10165.8561668396,0.08984807133674622,0.06517844647169113,2.069549083709717,0.9704999327659607
93200,10176.712859630585,0.09972016513347626,0.07513891160488129,2.0621354579925537,0.9750000238418579
93300,10187.73220705986,0.09434384107589722,0.07116607576608658,1.9443961381912231,0.9707500338554382
93400,10198.572598934174,0.13229618966579437,0.10719285160303116,2.105933666229248,0.9775000214576721
93500,10209.493015766144,0.0991312563419342,0.07239682972431183,2.2427661418914795,0.9707499742507935
93600,10220.395505189896,0.08807919174432755,0.06425182521343231,1.9988912343978882,0.9725000262260437
93700,10231.34625697136,0.08457441627979279,0.06188351660966873,1.9035526514053345,0.9764999151229858
93800,10242.131732225418,0.1469266563653946,0.12087073177099228,2.1858465671539307,0.9709999561309814
93900,10253.070972681046,0.09852200746536255,0.07431258261203766,2.030941963195801,0.9764999151229858
94000,10263.88480758667,0.14310134947299957,0.11531929671764374,2.3306517601013184,0.9735000133514404
94100,10275.021068811417,0.07849687337875366,0.05499844625592232,1.9712960720062256,0.9780000448226929
94200,10285.829618215561,0.09295831620693207,0.06832148134708405,2.066797971725464,0.9782499670982361
94300,10296.887079954147,0.086451455950737,0.061129648238420486,2.124260663986206,0.9787499904632568
94400,10307.632475852966,0.09719584882259369,0.07183974981307983,2.1271374225616455,0.9767500162124634
94500,10318.638197660446,0.0952320247888565,0.07194841653108597,1.9532753229141235,0.9712499976158142
94600,10329.419628858566,0.0850166529417038,0.06178147345781326,1.9492120742797852,0.9782499670982361
94700,10340.323412895203,0.08992589265108109,0.06450040638446808,2.132958173751831,0.9735000133514404
94800,10351.207636117935,0.10379493236541748,0.07502608001232147,2.4134349822998047,0.971250057220459
94900,10362.256910324097,0.08120769262313843,0.058241795748472214,1.9266217947006226,0.9790000915527344
95000,10373.021083116531,0.14866380393505096,0.12365641444921494,2.097883701324463,0.9707500338554382
95100,10384.125066041946,0.1056332141160965,0.07968568056821823,2.176753282546997,0.971750020980835
95200,10394.965765237808,0.12979106605052948,0.10415645688772202,2.1505019664764404,0.9612500071525574
95300,10405.961436510086,0.0966830849647522,0.07216067612171173,2.0571985244750977,0.9737499356269836
95400,10416.728127717972,0.08951053768396378,0.06473640352487564,2.0783162117004395,0.9815000295639038
95500,10427.854619264603,0.059590645134449005,0.036226410418748856,1.9600389003753662,0.9747499823570251
95600,10438.689779996872,0.09274192154407501,0.0681493878364563,2.0630815029144287,0.9780000448226929
95700,10449.805171489716,0.08271878212690353,0.05705426260828972,2.153010845184326,0.9772499799728394
95800,10460.66004705429,0.08501120656728745,0.06168445199728012,1.9568945169448853,0.965999960899353
95900,10471.653838157654,0.10134026408195496,0.07625904679298401,2.1040778160095215,0.9707500338554382
96000,10482.505481481552,0.10662635415792465,0.08163981139659882,2.096135139465332,0.9732499718666077
96100,10493.535827159882,0.08762283623218536,0.06387897580862045,1.9918856620788574,0.9772500395774841
96200,10504.528558015823,0.09711261093616486,0.07412908226251602,1.928100824356079,0.969499945640564
96300,10515.628107309341,0.14770205318927765,0.12073288857936859,2.262458562850952,0.9712499976158142
96400,10526.545929193497,0.08540502190589905,0.061084069311618805,2.0402987003326416,0.9750000238418579
96500,10537.581964969635,0.09325164556503296,0.06830734014511108,2.0925917625427246,0.9769998788833618
96600,10548.333977937698,0.12346308678388596,0.09811119735240936,2.126784086227417,0.9709999561309814
96700,10559.292904138565,0.10107514262199402,0.07616076618432999,2.090081214904785,0.9719999432563782
96800,10570.142205953598,0.1275007277727127,0.10374424606561661,1.9929444789886475,0.9725000262260437
96900,10581.095018148422,0.09210189431905746,0.06665142625570297,2.135054111480713,0.9820000529289246
97000,10591.897668361664,0.1324252039194107,0.10901182889938354,1.964160680770874,0.9749999046325684
97100,10602.918323278427,0.08434674888849258,0.06135805696249008,1.9285342693328857,0.9727500081062317
97200,10613.713746547699,0.10309877246618271,0.07883231341838837,2.035727024078369,0.9702500104904175
97300,10624.818286418915,0.10535674542188644,0.08098343014717102,2.044691324234009,0.9785000681877136
97400,10635.643857240677,0.09491826593875885,0.0709003210067749,2.014878988265991,0.9792500138282776
97500,10646.736855506897,0.10264813899993896,0.0768515020608902,2.1640944480895996,0.971500039100647
97600,10657.612466335297,0.09476218372583389,0.06786664575338364,2.256281852722168,0.9787499904632568
97700,10668.636586666107,0.11093790084123611,0.08587817847728729,2.1022744178771973,0.9722499847412109
97800,10679.512544870377,0.10091112554073334,0.07543090730905533,2.137550115585327,0.9782500267028809
97900,10690.570789813995,0.10286840796470642,0.07773441076278687,2.1085050106048584,0.9702500104904175
98000,10701.424003124237,0.06002810597419739,0.0381271168589592,1.8372864723205566,0.9805000424385071
98100,10712.496442079544,0.11180590838193893,0.08842293173074722,1.9616111516952515,0.9800000190734863
98200,10723.359799146652,0.14031244814395905,0.11401249468326569,2.2063181400299072,0.9762499928474426
98300,10734.483046293259,0.08302050828933716,0.057961899787187576,2.1021809577941895,0.9747500419616699
98400,10745.372312784195,0.1067461222410202,0.08143461495637894,2.123396396636963,0.9737500548362732
98500,10756.368505001068,0.056884679943323135,0.03253066539764404,2.043071985244751,0.9785000085830688
98600,10767.185231208801,0.09496989101171494,0.0694890171289444,2.1376049518585205,0.9732499718666077
98700,10778.256467580795,0.0809723362326622,0.0584515705704689,1.8892794847488403,0.9725000858306885
98800,10789.066562652588,0.08322051912546158,0.05890564247965813,2.0397884845733643,0.9767499566078186
98900,10800.155878782272,0.11044203490018845,0.0869465246796608,1.9710516929626465,0.9732499718666077
99000,10811.095859766006,0.11089304834604263,0.08688312768936157,2.0142059326171875,0.9760000109672546
99100,10822.114184617996,0.0787092074751854,0.05538063496351242,1.9570469856262207,0.9744999408721924
99200,10832.99784374237,0.1298096925020218,0.10553623735904694,2.0363142490386963,0.9797499775886536
99300,10844.134643793106,0.13495351374149323,0.1108991727232933,2.0179319381713867,0.9737499952316284
99400,10855.044210910797,0.07835090160369873,0.056313347071409225,1.848743200302124,0.9819999933242798
99500,10866.080660581589,0.09717319905757904,0.07299166172742844,2.0286030769348145,0.9775000214576721
99600,10876.871024131775,0.09152960777282715,0.0671776607632637,2.042898416519165,0.9742500185966492
99700,10887.900948762894,0.10378453135490417,0.07743461430072784,2.2105095386505127,0.9712499976158142
99800,10898.728154182434,0.07426425069570541,0.05059511587023735,1.9856171607971191,0.9775000810623169
99900,10909.955257892609,0.08726606518030167,0.06404123455286026,1.9483439922332764,0.9740000367164612
100000,10920.852356910706,0.08494937419891357,0.05864003300666809,2.2071051597595215,0.9687499403953552
100100,10931.994091749191,0.0906507670879364,0.06772912293672562,1.9229099750518799,0.9757499694824219
100200,10942.87564086914,0.07767672836780548,0.05337422341108322,2.038750648498535,0.9772500395774841
100300,10953.91142296791,0.07651995122432709,0.05214393138885498,2.0449180603027344,0.9769999980926514
100400,10964.621490716934,0.07058058679103851,0.048346854746341705,1.8651999235153198,0.9742499589920044
100500,10975.624543190002,0.09197144210338593,0.06838390231132507,1.9787722826004028,0.9737499952316284
100600,10986.322073936462,0.08323866128921509,0.06024349853396416,1.929077386856079,0.9729999303817749
100700,10997.25415611267,0.08960533142089844,0.06637469679117203,1.9488308429718018,0.9757499694824219
100800,11008.00681734085,0.16698437929153442,0.1410384327173233,2.176619529724121,0.9739999175071716
100900,11018.977989912033,0.07661886513233185,0.053054869174957275,1.9767968654632568,0.9707500338554382
101000,11029.751448869705,0.10808102786540985,0.08194373548030853,2.1926722526550293,0.9727500677108765
101100,11040.670255422592,0.10358582437038422,0.07899479568004608,2.062955379486084,0.9790000319480896
101200,11051.506300210953,0.10988713800907135,0.08517444133758545,2.073162317276001,0.9729999303817749
101300,11062.634013414383,0.097999706864357,0.07205212861299515,2.176757335662842,0.9762499928474426
101400,11073.514322757721,0.08177901804447174,0.05875856801867485,1.9311984777450562,0.9739999175071716
101500,11084.600013017654,0.14899842441082,0.12492988258600235,2.019123077392578,0.9794999957084656
101600,11095.478703260422,0.08276709914207458,0.05644799396395683,2.2079243659973145,0.9719999432563782
