i,loss,ce,kl,logp,qed,sas,accuracy,prec
83968,1.404721736907959,1.047112226486206,0.27476781606674194,0.4191836714744568,0.0037317215465009212,0.732754647731781,0.6597656011581421,0.0
84480,1.6608731746673584,1.1890653371810913,0.23383694887161255,0.4071310758590698,0.0025076642632484436,1.2437552213668823,0.6746094226837158,0.0
84992,1.4628185033798218,1.0601413249969482,0.2935332655906677,0.5288977026939392,0.0016894459258764982,0.7865883708000183,0.6695312857627869,0.0
85504,1.422806739807129,0.9980956315994263,0.31896132230758667,0.518926739692688,0.0014725110959261656,0.859484076499939,0.6558593511581421,0.0
86016,1.4655652046203613,1.071441411972046,0.25148865580558777,0.4550633728504181,0.003211639355868101,0.8667312860488892,0.676953136920929,0.0
86528,1.5748786926269531,1.0318323373794556,0.287003755569458,0.6000609397888184,0.004790947772562504,1.2803295850753784,0.6792968511581421,0.0
87040,1.514370083808899,1.044331669807434,0.3286035656929016,0.4362312853336334,0.0029745884239673615,1.1123439073562622,0.67578125,0.0
87552,1.546228051185608,1.085013747215271,0.2503598928451538,0.37542206048965454,0.002153108362108469,1.2169219255447388,0.6597656011581421,0.0
88064,1.768013834953308,1.0186285972595215,0.2508687973022461,1.357816219329834,0.0036330088041722775,1.3852229118347168,0.6625000238418579,0.0
88576,1.4515767097473145,1.0303481817245483,0.25956982374191284,0.6030454635620117,0.0017188434721902013,0.8205801248550415,0.68359375,0.0
89088,1.4431804418563843,1.0331125259399414,0.3328250050544739,0.6539289951324463,0.0018899699207395315,0.6516275405883789,0.6785156726837158,0.0
89600,1.7506859302520752,1.067924976348877,0.2795378267765045,0.7406659722328186,0.002349703572690487,1.7084906101226807,0.6859375238418579,0.0
90112,1.4059443473815918,1.047036051750183,0.24531732499599457,0.4145466089248657,0.0022888542152941227,0.7734799981117249,0.677734375,0.0
90624,1.5130085945129395,1.0198622941970825,0.2487259954214096,0.7447412014007568,0.0025353438686579466,0.9765828847885132,0.6707031726837158,0.0
91136,1.398758888244629,0.9918501973152161,0.2830301523208618,0.30588653683662415,0.0019369341898709536,1.0367810726165771,0.6851562261581421,0.0
91648,1.5513168573379517,1.068402886390686,0.30438119173049927,0.45115894079208374,0.0028591882437467575,1.173256278038025,0.684765636920929,0.0
92160,1.5153008699417114,1.081800937652588,0.3117857575416565,0.36442673206329346,0.0030320039950311184,1.054755449295044,0.662109375,0.0
92672,1.683398962020874,1.04714834690094,0.3472643792629242,0.9183288216590881,0.0029051098972558975,1.2765040397644043,0.686328113079071,0.0
93184,1.3987776041030884,1.0562790632247925,0.3332135081291199,0.29352903366088867,0.002450329251587391,0.7408015131950378,0.6902344226837158,0.0
93696,1.464259147644043,1.0720272064208984,0.33398908376693726,0.5303924083709717,0.0024461490102112293,0.7021000385284424,0.673828125,0.0
94208,1.449467658996582,1.069906234741211,0.3653724193572998,0.4992384910583496,0.0021292632445693016,0.6515052318572998,0.6937500238418579,0.0
94720,1.494889259338379,1.0564886331558228,0.2548454701900482,0.5588439702987671,0.0030310172587633133,0.9368821978569031,0.7105469107627869,0.0
95232,1.5152812004089355,1.0553971529006958,0.31135207414627075,0.721885085105896,0.00484467763453722,0.801454484462738,0.6785156726837158,0.0
95744,1.2807538509368896,1.0066813230514526,0.25747421383857727,0.3218997120857239,0.001988885924220085,0.5149272680282593,0.697265625,0.0
96256,1.4386976957321167,1.0663776397705078,0.26650577783584595,0.4346766471862793,0.002160459291189909,0.7859373688697815,0.6898437738418579,0.0
96768,1.7072134017944336,1.021400809288025,0.3048214912414551,0.45593929290771484,0.0022123483940958977,1.9802775382995605,0.6792969107627869,0.0
97280,1.4132951498031616,1.0119727849960327,0.2641438841819763,0.3259371221065521,0.0019266000017523766,1.0132818222045898,0.6781250238418579,0.0
97792,1.6100807189941406,1.0400447845458984,0.3032415509223938,0.6330053806304932,0.0030597776640206575,1.340836763381958,0.6574218273162842,0.0
98304,1.4343504905700684,0.9824646711349487,0.2999695837497711,0.5143970847129822,0.0020507092121988535,0.9911260604858398,0.7007812261581421,0.0
98816,1.3573530912399292,1.0113465785980225,0.2700936496257782,0.6299547553062439,0.002857406158000231,0.48112058639526367,0.684765636920929,0.0
99328,1.4925155639648438,1.002055287361145,0.3160622715950012,0.3963063359260559,0.002116269199177623,1.2473561763763428,0.6839843988418579,0.0
99840,1.5400691032409668,1.0179073810577393,0.2838398814201355,0.33515235781669617,0.0014393662568181753,1.4682152271270752,0.6664062738418579,0.0
100352,1.3321318626403809,1.0011502504348755,0.3010939359664917,0.39500659704208374,0.0013402593322098255,0.6264854073524475,0.6910156011581421,0.0
100864,1.2485605478286743,0.9774134755134583,0.29299989342689514,0.23337462544441223,0.0037648077122867107,0.5544490218162537,0.6863281726837158,0.0
101376,1.3928875923156738,1.0481770038604736,0.3065252900123596,0.3450360894203186,0.0022727428004145622,0.7250085473060608,0.6652343273162842,0.0
101888,1.4013237953186035,1.0324821472167969,0.3185032606124878,0.3903217911720276,0.0018468326888978481,0.764694333076477,0.6812499761581421,0.0
102400,1.2628337144851685,0.958907961845398,0.3082309365272522,0.27107393741607666,0.0019051739946007729,0.6344929933547974,0.6742187738418579,0.0
